"q_id","url_id","corpus","source_type","community","thread_id","thread_title","thread_url","unit_type","source_url","unique_author_id","date_posted","date_retrieved","thread_score","unit_score","star_rating","is_purchaser_source","tier","recipe_id","harvester_id","exact_quote","exact_passage","opening_first_sentence","opening_first_2_5","translation","reading_grade","pb_ids","population_id","population_tags","time_with_problem","severity","onset_trigger","current_stage","solutions_tried","progress","life_context","tags","solution_status","awareness_stage","awareness_ref","speaker_stage","speaker_locator","evidence_class","as_ids","fs_id","cluster_ids","stamps","notes"
"Q-Y-0031","URL-6MKO7iAtiAE","MARKET_VOC","youtube_search","YouTube","6MKO7iAtiAE","I PAID FIVERR EXPERTS To Run My WHOLE Dropshipping Business In 2023","https://www.youtube.com/watch?v=6MKO7iAtiAE","transcript","https://www.youtube.com/watch?v=6MKO7iAtiAE","THE ECOM KING","~2023 (per search snippet publishedTimeText)","2026-09-24","NULL","NULL","NULL","Y","[R-PAGE]","RC-YTX","HV-PB-01","fully Outsource my whole Drop Shipping Store","I'm going to try and fully Outsource my whole Drop Shipping Store by hiring Freelancers on fiver to do all the work for me to see if I can sit back print profit and relax.","So in today's Drop Shipping experiment I'm going to try and fully Outsource my whole Drop Shipping Store.","NULL","NULL","7","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","desire;deeper_hope","CONSIDERING","AW-4","a DFY/pre-built Shopify store offer","NULL","wants to fully outsource build+run for passive income","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-Y-0032","URL-sSShxoEBFkY","MARKET_VOC","youtube_search","YouTube","sSShxoEBFkY","Is Adrian Morrison's Free Shopify Store Legit? (Honest Review)","https://www.youtube.com/watch?v=sSShxoEBFkY","transcript","https://www.youtube.com/watch?v=sSShxoEBFkY","NoBSIMReviews","~2026 (1mo ago, relative)","2026-09-24","NULL","NULL","NULL","N","[R-PAGE]","RC-YTX","HV-PB-01","getting profitable traffic is where 90% of beginners fail","Building a store with automated apps is the easiest part of e-commerce. Getting profitable traffic is where 90% of beginners fail. Adrian's software doesn't buy your traffic. You still have to fund and manage paid ads.","The AI Store Builder program, promoted via livestorebuild.com by brothers Adrian and Anthony Morrison.","NULL","NULL","7","PB-01","NULL","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","belief;objection;skepticism","NULL","AW-4","a DFY/pre-built Shopify store offer","NULL","reviewer, not a buyer; names the DFY-store's real limit","CUSTOMER_EXPLANATION","NULL","NULL","NULL","NULL","NULL"
"Q-Y-0033","URL-sSShxoEBFkY","MARKET_VOC","youtube_search","YouTube","sSShxoEBFkY","Is Adrian Morrison's Free Shopify Store Legit? (Honest Review)","https://www.youtube.com/watch?v=sSShxoEBFkY","transcript","https://www.youtube.com/watch?v=sSShxoEBFkY","NoBSIMReviews","~2026 (1mo ago, relative)","2026-09-24","NULL","NULL","NULL","N","[R-PAGE]","RC-YTX","HV-PB-01","a clever Shopify affiliate funnel with a big upsell","But is Adrian Morrison's training genuinely free, or is it a clever Shopify affiliate funnel with a big upsell at the end? ... claiming a total value of $6,781 marked down to $997 today only.","This free webinar promises to help you build a Shopify store live on the event.","NULL","NULL","7","PB-01","NULL","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","skepticism;objection;spend","NULL","AW-4","a DFY/pre-built Shopify store offer","NULL","names the free-to-$997-upsell funnel mechanics","CUSTOMER_EXPLANATION","NULL","NULL","NULL","NULL","NULL"
"Q-F-0034","URL-26","MARKET_VOC","forum","warriorforum.com","1286522","Several Drop Shipping Questions","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/1286522-several-drop-shipping-questions.html","comment","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/1286522-several-drop-shipping-questions.html","Maqqie","2017-07-13","2026-09-24","NULL","NULL","NULL","N","[R-PAGE via Exa]","RC-EXA","HV-PB-01","I work a full time job as well, so am only able to attend to my store after hours","I understand this is subjective and dependent on how much time you have available to manage your store, but I am keen to have a general idea of when I should start investigating this service. I work a full time job as well, so am only able to attend to my store after hours/weekends.","At what level of revenue did those of you who use Virtual Assistants, start using them?","NULL","NULL","7","PB-01","CP-01","CP-01","ongoing","NULL","NULL","NULL","NULL","NULL","NULL","pain;trigger;scene;desire","NULL","AW-2","NULL","NULL","full-time job, store only worked after hours/weekends, asking about hiring help","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-F-0035","URL-26","MARKET_VOC","forum","thefastlaneforum.com","82878","Ecommerce Or Adwords Management?","https://www.thefastlaneforum.com/community/threads/ecommerce-or-adwords-management.82878/","comment","https://www.thefastlaneforum.com/community/threads/ecommerce-or-adwords-management.82878/","RockyRambo","2018-06-13","2026-09-24","NULL","NULL","NULL","N","[R-PAGE via Exa]","RC-EXA","HV-PB-01","Time intensive early on (i work a full time job right now)","Cons - Much more complicated to setup and manage - Lower margins (assume around 20% Net Profit) - Very competitive, harder to stand out. - Time intensive early on (i work a full time job right now)","ECOMMERCE DROPSHIPPING Pros - Fulfills 5/5 of the CENTS criteria.","NULL","NULL","7","PB-01","CP-01","CP-01","NULL","NULL","NULL","NULL","NULL","NULL","NULL","pain;objection;trigger","NULL","AW-2","NULL","NULL","weighs e-commerce setup burden against a full-time job","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-F-0036","URL-26","MARKET_VOC","forum","community.shopify.com","391082","Scaling my business with sanity","https://community.shopify.com/t/scaling-my-business-with-sanity/391082","comment","https://community.shopify.com/t/scaling-my-business-with-sanity/391082","noraabodylove","2025-01-30","2026-09-24","NULL","NULL","NULL","N","[R-PAGE via Exa]","RC-EXA","HV-PB-01","trying to scale my business while keeping my full-time job","I also work full-time in a completely unrelated field. I'm trying to scale my business while keeping my full-time job (I need those benefits), but I'm finding it hard to find a good balance ... I'm feeling overwhelmed as it is.","I started my business hand making vegan soaps and skincare products in 2021 as a side business/passion project.","NULL","NULL","7","PB-01","CP-01","CP-01","NULL","NULL","NULL","NULL","NULL","NULL","NULL","pain;emotion:frustrated;scene;trigger","NULL","AW-2","NULL","sufferer","side business + full-time job, overwhelmed every evening after work","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-F-0037","URL-26","MARKET_VOC","forum","community.shopify.com","341654","New Shopify Store deactivated without explanation","https://community.shopify.com/t/new-shopify-store-deactivated-without-explanation/341654","comment","https://community.shopify.com/t/new-shopify-store-deactivated-without-explanation/341654","sharmac","2024-07-22","2026-09-24","NULL","NULL","NULL","Y","[R-PAGE via Exa]","RC-EXA","HV-PB-01","I had someone build a shopify store for me because I wanted to get started quickly","I had someone build a shopify store for me because I wanted to get started quickly. When the store was transferred to me, the store was shutdown almost immediately ... I'm left wondering if I just flushed the money and time down the drain ... I'm in tears today.","I had someone build a shopify store for me because I wanted to get started quickly.","NULL","NULL","7","PB-01","CP-05","CP-01;CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","desire;failed_solution;outcome_reported;emotion:hopeless;horror_story;spend","TRIED-HELPED-THEN-RETURNED","AW-2","NULL","dissatisfied","paid to have store built for speed, then Shopify deactivated it","REPORTED_OUTCOME","NULL","NULL","NULL","NULL","NULL"
"Q-Y-0038","URL-6MKO7iAtiAE","MARKET_VOC","youtube_search","YouTube","6MKO7iAtiAE","I PAID FIVERR EXPERTS To Run My WHOLE Dropshipping Business In 2023","https://www.youtube.com/watch?v=6MKO7iAtiAE","transcript","https://www.youtube.com/watch?v=6MKO7iAtiAE","THE ECOM KING","~2023 (per search snippet publishedTimeText)","2026-09-24","NULL","NULL","NULL","Y","[R-PAGE]","RC-YTX","HV-PB-01","so you can watch me either make money or lose money","The reason why I'm doing this Drop Shipping video experiment is to save you guys money at home that are watching this, because instead of you having to spend thousands of dollars and see if it's going to work, I'm going to be the guinea pig ... so you can watch me either make money or lose money.","Now I've got something really exciting to tell you guys.","NULL","NULL","7","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","curiosity;spend;deeper_hope","NULL","AW-4","a DFY/pre-built Shopify store offer","NULL","frames himself as the guinea pig so viewers don't risk their own money","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-Y-0039","URL-pzR","MARKET_VOC","youtube_search","YouTube","pzR_ETZXAzI","I Paid Low Price & Hire Someone To Build HIGH QUALITY Shopify Store","https://www.youtube.com/watch?v=pzR_ETZXAzI","transcript","https://www.youtube.com/watch?v=pzR_ETZXAzI","Login Lab","~2023 (3y ago, relative)","2026-09-24","NULL","NULL","NULL","Y","[R-PAGE]","RC-YTX","HV-PB-01","in 25 you can get people from like India and Pakistan","My suggest, I suggest that you put at least 25, okay but this is a low end, but you can also test with ten dollar twenty dollar it's your choice ... in 25 you can get people from like India and Pakistan to create a Shopify store for you.","I am going to show you how you can hire someone to build a high quality Shopify store for you in low price.","NULL","NULL","7","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","spend;belief","NULL","AW-4","a DFY/pre-built Shopify store offer","NULL","gives a specific low-budget DFY-store price anchor ($10-25)","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-Y-0040","URL-pzR","MARKET_VOC","youtube_search","YouTube","pzR_ETZXAzI","I Paid Low Price & Hire Someone To Build HIGH QUALITY Shopify Store","https://www.youtube.com/watch?v=pzR_ETZXAzI","transcript","https://www.youtube.com/watch?v=pzR_ETZXAzI","Login Lab","~2023 (3y ago, relative)","2026-09-24","NULL","NULL","NULL","Y","[R-PAGE]","RC-YTX","HV-PB-01","I tried to design by myself it didn't become nice","For that product I am trying to design a Shopify store but I tried to design by myself it didn't become nice, that's why what I did is I copied the exact link of that [store] that I want ... and then I am going to hire someone for low price to create that exact [store] for myself.","Finally after promoting affiliate products for lots of years now I've decided to put my hands on Drop Shipping.","NULL","NULL","7","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","failed_solution;pain;belief","TRIED-FAILED","AW-4","a DFY/pre-built Shopify store offer","NULL","tried DIY design first, failed, then hired someone cheaply","VERBATIM_VOC","NULL","NULL","NULL","NULL","NULL"
"Q-B-0041","URL-23","MARKET_VOC","blog_comments","kingy.ai","buildyourstore-ai-review-2026","BuildYourStore.ai Review (2026)","https://kingy.ai/news/buildyourstore-ai-review-2026-is-this-free-ai-shopify-store-builder-worth-your-time/","review","https://kingy.ai/news/buildyourstore-ai-review-2026-is-this-free-ai-shopify-store-builder-worth-your-time/","UNKNOWN (anonymous reviewer, cited by Curtis Pyke/kingy.ai)","UNKNOWN (article dated 2026-03-21)","2026-09-24","NULL","NULL","NULL","Y","[R-SNIPPET]","RC-EXA","HV-PB-01","promises of more templates, ads, products etc. after you have paid","A few negative reviews mention paying the $97 and not receiving the promised features, with one reviewer calling it 'promises of more templates, ads, products etc. after you have paid.'","A few negative reviews mention paying the $97 and not receiving the promised features.","NULL","NULL","8","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","objection;spend;skepticism","TRIED-FAILED","NULL","NULL","NULL","anonymous buyer quote nested inside a third-party review article","REPORTED_OUTCOME","NULL","NULL","NULL","NULL","Author/date unknown (secondhand, quoted by the blog's own reviewer, not opened at its original source) -> [R-SNIPPET], counts toward no floor. Kept for corpus richness and honesty about the blog_comments lane's real yield, not to inflate the count."
