"q_id","url_id","corpus","source_type","community","thread_id","thread_title","thread_url","unit_type","source_url","unique_author_id","date_posted","date_retrieved","thread_score","unit_score","star_rating","is_purchaser_source","tier","recipe_id","harvester_id","exact_quote","exact_passage","opening_first_sentence","opening_first_2_5","translation","reading_grade","pb_ids","population_id","population_tags","time_with_problem","severity","onset_trigger","current_stage","solutions_tried","progress","life_context","tags","solution_status","awareness_stage","awareness_ref","speaker_stage","speaker_locator","evidence_class","as_ids","fs_id","cluster_ids","stamps","notes"
"Q-F-0035","PB-05/URL-12","MARKET_VOC","forum","Warrior Forum — Ecommerce Sites, Wholesaling & Drop Shipping","746185","Please some help with Dropshipping.....","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","comment","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","Julia Russo","~2013 (14 years ago)","2026-09-24","8 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","find a product you have a passion for","Starting out, find a product you have a passion for -- it is easier to sell since you have that interest. See who drop ships that type of product and try your hand at it without investing in a shelf full of inventory","","","","6","PB-05","NULL","NULL","","","","","NULL","","NULL","belief|hyper_responsive","NULL","AW-4","NULL","veteran","","CUSTOMER_EXPLANATION","NULL","","NULL","NULL","merged_from: PB-05/Q-F-0008"
"Q-F-0036","PB-05/URL-12","MARKET_VOC","forum","Warrior Forum — Ecommerce Sites, Wholesaling & Drop Shipping","746185","Please some help with Dropshipping.....","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","comment","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","Allen","~2013 (14 years ago)","2026-09-24","8 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","NUMBERS AND DATA MAKE ALL DECISIONS","Make sure you're researching a market worth and negotiating a cost to acquire based on that market worth! Otherwise, your items will sit without selling... NUMBERS AND DATA MAKE ALL DECISIONS!","","","","7","PB-05","NULL","NULL","","","","","NULL","","NULL","belief","NULL","AW-4","NULL","veteran","","CUSTOMER_EXPLANATION","NULL","","NULL","NULL","merged_from: PB-05/Q-F-0009"
"Q-F-0037","PB-05/URL-11","MARKET_VOC","forum","Warrior Forum — Offline Marketing","655739","Alibaba.com and dropshipping","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","comment","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","patriciaC","~2012 (14 years ago)","2026-09-24","15 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","not all sellers on there drop ship","Not all sellers on there drop ship. So you might want to make sure whoever you buy your items from do if that's what you prefer","","","","6","PB-05","NULL","NULL","","","","","NULL","","NULL","belief","NULL","AW-4","NULL","veteran","","CUSTOMER_EXPLANATION","NULL","","NULL","NULL","merged_from: PB-05/Q-F-0010"
"Q-F-0038","PB-05/URL-11","MARKET_VOC","forum","Warrior Forum — Offline Marketing","655739","Alibaba.com and dropshipping","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","comment","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","khengo","~2013 (13 years ago)","2026-09-24","15 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","if you are interested in finding dropshippers, pm me","Im pretty sure Alibaba.com manufacturers do not drop ship, but like others have said, it doesnt hurt to ask... if you are or anyone is interested in finding dropshippers pm me ur contact details and I can hook you up","","","","7","PB-05","NULL","NULL","","","","","NULL","","NULL","solution_mentioned","NULL","AW-4","NULL","veteran","","CUSTOMER_EXPLANATION","NULL","","NULL","NULL","merged_from: PB-05/Q-F-0011"
"Q-Q-0004","PB-05/URL-14","MARKET_VOC","quora","Quora — E-Commerce","What-product-will-you-suggest-I-sell","What product will you suggest I sell?","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","OP","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","","not shown on retrieved page","2026-09-24","","","","N","[R-SNIPPET]","RC-EXA","VOC-PB-05","I need help with product ideas to sell","What product will you suggest I sell? I am a 25-year-old lady and I need help with product ideas to sell even if its in the market. It's a fast moving product. My capital is 500 cedis","","","","5","PB-05","CP-05","CP-05","","","","","NULL","","NULL","pain|question_asked","NULL","AW-2","NULL","seeker","","VERBATIM_VOC","NULL","","NULL","NULL","Author handle not exposed by the retrieved page — unique_author_id blank, tier [R-SNIPPET], counts toward no floor; merged_from: PB-05/Q-Q-0001"
"Q-Q-0005","PB-05/URL-14","MARKET_VOC","quora","Quora — E-Commerce","What-product-will-you-suggest-I-sell","What product will you suggest I sell?","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","OP","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","","not shown on retrieved page","2026-09-24","","","","N","[R-SNIPPET]","RC-EXA","VOC-PB-05","My capital is 500 cedis","It's a fast moving product. My capital is 500 cedis","","","","4","PB-05","CP-05","CP-05","","","","","NULL","","NULL","spend|tradeoff","NULL","NULL","NULL","seeker","","VERBATIM_VOC","NULL","","NULL","NULL","Author handle not exposed — unique_author_id blank, tier [R-SNIPPET]; merged_from: PB-05/Q-Q-0002"
"Q-F-0039","PB-05/URL-20","MARKET_VOC","forum","Shopify Community","189935","How do i know the right product to sell","https://community.shopify.com/t/how-do-i-know-the-right-product-to-sell/189935","OP","https://community.shopify.com/t/how-do-i-know-the-right-product-to-sell/189935","Deborah212399","2023-02-07","2026-09-24","2 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","pls can someone direct me on the right product to sell","Hello every one. I'm new here, pls can someone direct me on the right product to sell and how to go about it. Thank you.","Hello every one","Hello every one. I'm new here, pls can someone direct me on the right product to sell and how to go about it.","","4","PB-05","CP-05","CP-05","","","","pre-launch, just registered","NULL","","NULL","pain|question_asked","NULL","AW-2","NULL","seeker","brand-new Shopify signup","VERBATIM_VOC","NULL","","NULL","NULL","Direct, unprompted PB-05 statement on a reachable (non-blocked) platform; merged_from: PB-05/Q-F-0012"
"Q-F-0040","PB-05/URL-21","MARKET_VOC","forum","Shopify Community","118819","What should I start selling as a new online retailer?","https://community.shopify.com/t/what-should-i-start-selling-as-a-new-online-retailer/118819","OP","https://community.shopify.com/t/what-should-i-start-selling-as-a-new-online-retailer/118819","UserID1158907","2022-05-04","2026-09-24","3 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","I don't know where to start or what I should sell","Hello friends. Im new to Shopify, I just registered yesterday. I live in Chile and I don't know where to start or what I should sell online, I would like to ask your experience please of what I should start selling with and how?","Hello friends","Hello friends. Im new to Shopify, I just registered yesterday. I live in Chile and I don't know where to start or what I should sell online","","5","PB-05","CP-05","CP-05","","","","pre-launch, just registered","NULL","","NULL","pain|question_asked|hyper_responsive","NULL","AW-2","NULL","seeker","new Shopify signup, Chile","VERBATIM_VOC","NULL","","NULL","NULL","merged_from: PB-05/Q-F-0013"
"Q-F-0041","PB-05/URL-22","MARKET_VOC","forum","Shopify Community","206448","How do I choose my first product to sell online?","https://community.shopify.com/t/how-do-i-choose-my-first-product-to-sell-online/206448","OP","https://community.shopify.com/t/how-do-i-choose-my-first-product-to-sell-online/206448","Marshmallow02","2023-04-07","2026-09-24","1 reply","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","Do I just choose what I want to sell","I'm new here and honestly trying to figure how to start. I'm at the point where it's asking me my first product. Do I just choose what I want to sell from a website or is there another process I gotta go through?","I'm new here and honestly trying to figure how to start.","I'm new here and honestly trying to figure how to start. I'm at the point where it's asking me my first product.","","5","PB-05","CP-05","CP-05","","","","pre-launch, mid-signup","NULL","","NULL","pain|question_asked|symptom|hyper_responsive","NULL","AW-2","NULL","seeker","mid-Shopify-signup, at the product step","VERBATIM_VOC","NULL","","NULL","NULL","'honestly trying to figure how to start' — confession-style phrasing, matches PH-15 family; merged_from: PB-05/Q-F-0014"
"Q-O-0001","OWNED-US/O-a654f844","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +16263441949","NULL","NULL","transcript","Transcription-Outgoing Call with +16263441949.txt","O-a654f844","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","You guys can fully automate my online business","You guys can fully automate my online business. And I have the type of online store I want. You guys will generate advertisements to to draw people to the store, and then I pick the products. And you guys source the products and list the products on the website.","NULL","NULL","NULL","5.1","PB-04","CP-04","CP-04","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: owns clothing brand (warehouse in Downtown LA, prior factory in Guangzhou); funds: NULL; household: NULL","desire|belief|hyper_responsive","NULL","AW-4","done-for-you store automation","seeker","clothing-brand owner exploring automation","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DEPOSIT; lead_quality_marker: existing business owner asked mid-call to move money between his own bank accounts to fund the $500 package; merged_from: OWNED-US/Q-O-0001"
"Q-O-0002","OWNED-US/O-a654f844","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +16263441949","NULL","NULL","transcript","Transcription-Outgoing Call with +16263441949.txt","O-a654f844","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I thought this call was gonna just show me exactly what the $500 pays for","Walk me through, like, the ad — what somebody get a product that they gave you in the actual site. I thought this call was gonna just show me exactly what the $500 pays for. There's a lot of questions ... but as far as being on this Zoom live call, I haven't been shown too much of anything yet.","NULL","NULL","NULL","4.5","PB-01","CP-04","CP-04|CP-05","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: owns clothing brand (warehouse in Downtown LA, prior factory in Guangzhou); funds: NULL; household: NULL","skepticism|objection|question_asked|hyper_responsive","NULL","AW-4","Readymerce $500 entry package","seeker","wants proof of deliverable before paying","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DEPOSIT; lead_quality_marker: existing business owner asked mid-call to move money between his own bank accounts to fund the $500 package; merged_from: OWNED-US/Q-O-0002"
"Q-O-0003","OWNED-US/O-a654f844","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +16263441949","NULL","NULL","transcript","Transcription-Outgoing Call with +16263441949.txt","O-a654f844","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I need to just trust the supplier that everything ... is a trusted supplier","I need to just trust the supplier that everything that that I'm I'm doing is a trusted supplier. It can go from there directly to the the buyer.","NULL","NULL","NULL","5.0","PB-03","CP-04","CP-04","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: owns clothing brand (warehouse in Downtown LA, prior factory in Guangzhou); funds: NULL; household: NULL","belief|skepticism|tradeoff","NULL","AW-4","supplier sourcing / dropshipping model","seeker","weighing trust in an unseen supplier chain","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DEPOSIT; lead_quality_marker: existing business owner asked mid-call to move money between his own bank accounts to fund the $500 package; merged_from: OWNED-US/Q-O-0003"
"Q-O-0004","OWNED-US/O-bd81d158","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Incoming Call with +17322422300","NULL","NULL","transcript","Transcription-Incoming Call with +17322422300.txt","O-bd81d158","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I invested a lot of my money into buying this business","I'm an electrical engineer, and I wanted to get out of IT ... So I invested a lot of my money into into buying this business. And, unfortunately, it's become a disaster.","NULL","NULL","NULL","8.2","PB-06","CP-03","CP-03","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: owns a signage manufacturing business (Sarasota, FL area), former IT/electrical engineer; funds: business restructuring debt with banks; household: wife owns a separate small local business","failed_solution|outcome_reported|fear","TRIED-FAILED","NULL","NULL","dissatisfied","bought an existing business that became a disaster","REPORTED_OUTCOME","NULL","NULL","NULL","NULL","call_outcome: DECLINED; lead_quality_marker: wants proof of results before paying $2,500; business in active financial restructuring, cannot commit ad budget; merged_from: OWNED-US/Q-O-0004"
"Q-O-0005","OWNED-US/O-bd81d158","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Incoming Call with +17322422300","NULL","NULL","transcript","Transcription-Incoming Call with +17322422300.txt","O-bd81d158","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","we don't have the budget to be able to do a lot of ads","Right now, I don't think we have the budget to be able to do ad, a lot of ads because ... the company ... was gonna be sold, but the guys who went to buy it, they gave it back to me. So we are in a very tight spot.","NULL","NULL","NULL","2.4","PB-06","CP-04","CP-04|CP-03","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: owns a signage manufacturing business (Sarasota, FL area), former IT/electrical engineer; funds: business restructuring debt with banks; household: wife owns a separate small local business","spend|objection|tradeoff|hyper_responsive","NULL","NULL","NULL","dissatisfied","cash-strapped business owner rebuilding after a failed sale","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DECLINED; lead_quality_marker: wants proof of results before paying $2,500; business in active financial restructuring, cannot commit ad budget; merged_from: OWNED-US/Q-O-0005"
"Q-O-0006","OWNED-US/O-bd81d158","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Incoming Call with +17322422300","NULL","NULL","transcript","Transcription-Incoming Call with +17322422300.txt","O-bd81d158","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I would not pay $2,500 to anybody unless I could see some results","I'd love to do business with you. I hope maybe in the future, if the business stabilizes, we can do something. But I would not pay $2,500 to anybody unless I could see some results before I could pay you $2,500.","NULL","NULL","NULL","6.1","PB-06","CP-04","CP-04","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: owns a signage manufacturing business (Sarasota, FL area), former IT/electrical engineer; funds: business restructuring debt with banks; household: wife owns a separate small local business","objection|skepticism|spend|hyper_responsive","NULL","AW-3","paid marketing/SEO service (non-Readymerce-store context)","dissatisfied","wants proof before paying $2,500","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DECLINED; lead_quality_marker: wants proof of results before paying $2,500; business in active financial restructuring, cannot commit ad budget; merged_from: OWNED-US/Q-O-0006"
"Q-O-0007","OWNED-US/O-7e217243","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +14046637285","NULL","NULL","transcript","Transcription-Outgoing Call with +14046637285.txt","O-7e217243","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I get Social Security, so I need to protect that","I'm gonna let him put you in his name because I get Social Security, so I need to protect that. And he works. That's why I use him.","NULL","NULL","NULL","2.8","PB-02","CP-01","CP-01","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: receives Social Security, structuring purchase through business partner Brian's name; household: has a business partner (Brian)","spend|belief|tradeoff","NULL","AW-4","Readymerce $500 store package","seeker","protecting Social Security by using a partner's name","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: no personal funds disclosed as income source — receives Social Security and is putting the store in a partner's name to protect benefits; merged_from: OWNED-US/Q-O-0007"
"Q-O-0008","OWNED-US/O-7e217243","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +14046637285","NULL","NULL","transcript","Transcription-Outgoing Call with +14046637285.txt","O-7e217243","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","Could I get up to at least $10,000 a month in three months","He was saying that with that $500, I would ask him, could I get up to at least $10,000 a month in three months? And he said, we possibly can. We could either make more or we could make less.","NULL","NULL","NULL","2.1","PB-02","CP-01","CP-01","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: receives Social Security, structuring purchase through business partner Brian's name; household: has a business partner (Brian)","desire|belief|question_asked|hyper_responsive","NULL","AW-4","Readymerce $500 store package","seeker","pricing out income expectations against a partner's promise","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: no personal funds disclosed as income source — receives Social Security and is putting the store in a partner's name to protect benefits; merged_from: OWNED-US/Q-O-0008"
"Q-O-0009","OWNED-US/O-7e217243","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +14046637285","NULL","NULL","transcript","Transcription-Outgoing Call with +14046637285.txt","O-7e217243","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","would I at least have $50,000 worth of money","Let's say if I don't take any money out — at a $500 store, if I don't take no money out for a whole year, would I at least have $50,000 worth of money?","NULL","NULL","NULL","9.8","PB-02","CP-01","CP-01","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: receives Social Security, structuring purchase through business partner Brian's name; household: has a business partner (Brian)","desire|question_asked|belief","NULL","AW-4","Readymerce $500 store package","seeker","projecting a year of untouched store profit","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: no personal funds disclosed as income source — receives Social Security and is putting the store in a partner's name to protect benefits; merged_from: OWNED-US/Q-O-0009"
"Q-O-0010","OWNED-US/O-f85633d6","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +12396994029 (1)","NULL","NULL","transcript","Transcription-Outgoing Call with +12396994029 (1).txt","O-f85633d6","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I just got out of prison for seven years","And just got out of prison for seven years. I just did. And I'm just trying to find a job and make something of myself so I go to the court and tell them, like, hey, I can be a regular member of society. I'm doing this. I started a business.","NULL","NULL","NULL","3.2","PB-02","CP-03","CP-03","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: recently released after 7 years in prison, looking for legitimate income; funds: prior $170,000 lost to fraud; household: NULL","trigger|made_them_act|identity|scene|hyper_responsive","NULL","NULL","NULL","seeker","just released from prison, proving legitimacy to the court","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: wants to show a court/parole system he is 'a regular member of society'; prior large fraud loss; merged_from: OWNED-US/Q-O-0010"
"Q-O-0011","OWNED-US/O-f85633d6","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +12396994029 (1)","NULL","NULL","transcript","Transcription-Outgoing Call with +12396994029 (1).txt","O-f85633d6","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","these fucking Americans ... won a $170,000 from me","and on top of the seven years I did, the — again, the fucking Americans, fucking Americans, these motherfuckers won a $170,000 from me. For what? Y'all are tripping.","NULL","NULL","NULL","5.8","PB-03","CP-03","CP-03","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: recently released after 7 years in prison, looking for legitimate income; funds: prior $170,000 lost to fraud; household: NULL","spend|enemy_blame|skepticism|fear","TRIED-FAILED","NULL","NULL","dissatisfied","lost $170,000 to a prior fraud before this call","REPORTED_OUTCOME","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: wants to show a court/parole system he is 'a regular member of society'; prior large fraud loss; merged_from: OWNED-US/Q-O-0011"
"Q-O-0012","OWNED-US/O-aeea92be","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +12396994029","NULL","NULL","transcript","Transcription-Outgoing Call with +12396994029.txt","O-aeea92be","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","with all these fucking scams ... stop fucking calling me","with all these fucking scams man stop fucking calling me bro take me off whatever fucking list you got bro","NULL","NULL","NULL","7.6","PB-03","CP-03","CP-03","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: NULL; household: NULL","skepticism|objection|refuses|tired_of_hearing","NULL","NULL","NULL","dissatisfied","opens the call assuming it is another scam","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DEPOSIT; lead_quality_marker: opens hostile ('all these fucking scams'), ends agreeing to set up the store — second call with the same prospect as Q-O-0010/0011; merged_from: OWNED-US/Q-O-0012"
"Q-O-0013","OWNED-US/O-aeea92be","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +12396994029","NULL","NULL","transcript","Transcription-Outgoing Call with +12396994029.txt","O-aeea92be","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I'm getting it ready promise","get the shop ready — alright get i'm getting it ready promise","NULL","NULL","NULL","5.9","PB-01","CP-03","CP-03","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: NULL; household: NULL","made_them_act|outcome_reported","NULL","AW-4","Readymerce store setup","recent_buyer","agrees at call close to finish setting up the store","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DEPOSIT; lead_quality_marker: opens hostile ('all these fucking scams'), ends agreeing to set up the store — second call with the same prospect as Q-O-0010/0011; merged_from: OWNED-US/Q-O-0013"
"Q-O-0014","OWNED-US/O-a09fbc4f","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +18723444380","NULL","NULL","transcript","Transcription-Outgoing Call with +18723444380.txt","O-a09fbc4f","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","It won't let me get on live at all","When I go to live, it keeps telling me something went wrong. It won't let me get on live at all. ... So I need you to instruct me on what I need to do to get my own store.","NULL","NULL","NULL","1.2","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: wants to clear over $1,000/month from the store; household: NULL","symptom|objection|failed_solution|hyper_responsive","TRIED-FAILED","AW-4","Readymerce storefront portal","seeker","blocked by repeated app errors trying to launch her store","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DECLINED; lead_quality_marker: could not get the storefront live (repeated app errors), wanted hands-on help picking products, declines at the end citing no funds; merged_from: OWNED-US/Q-O-0014"
"Q-O-0015","OWNED-US/O-a09fbc4f","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +18723444380","NULL","NULL","transcript","Transcription-Outgoing Call with +18723444380.txt","O-a09fbc4f","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","build a a income that I can sit back and relax","I like for people to get things that they really want ... And it helped me out to build a a income that I can sit back and relax a little bit.","NULL","NULL","NULL","3.8","PB-01","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: wants to clear over $1,000/month from the store; household: NULL","desire|deeper_hope","NULL","AW-4","Readymerce store","seeker","pictures a store that lets her relax once it is running","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DECLINED; lead_quality_marker: could not get the storefront live (repeated app errors), wanted hands-on help picking products, declines at the end citing no funds; merged_from: OWNED-US/Q-O-0015"
"Q-O-0016","OWNED-US/O-a09fbc4f","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +18723444380","NULL","NULL","transcript","Transcription-Outgoing Call with +18723444380.txt","O-a09fbc4f","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I'm not able to get the funds for it","Well, if it's not expensive for me to want and to bill. But for my income right now, I can't do it because I'm not able to get the funds for it. But I thank you for talking to me.","NULL","NULL","NULL","2.9","PB-02","CP-05","CP-05","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: wants to clear over $1,000/month from the store; household: NULL","spend|objection|refuses|hyper_responsive","NULL","AW-4","Readymerce store","seeker","wants the store but cannot fund it right now","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: DECLINED; lead_quality_marker: could not get the storefront live (repeated app errors), wanted hands-on help picking products, declines at the end citing no funds; merged_from: OWNED-US/Q-O-0016"
"Q-O-0017","OWNED-US/O-9d547e9d","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +14372612571","NULL","NULL","transcript","Transcription-Outgoing Call with +14372612571.txt","O-9d547e9d","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I'm in a parking lot, and I'm gonna pick up my son","I'm in parking parking lot, and I'm gonna pick up my son. So can I just call you, or can we do do I have to do something else?","NULL","NULL","NULL","3.9","PB-04","CP-02","CP-02","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: NULL; household: husband (decision partner), a son she is picking up during the call","scene","NULL","NULL","NULL","seeker","taking the sales call from a parking lot before school pickup","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: wants to talk to her husband before deciding; distracted picking up her son mid-call; merged_from: OWNED-US/Q-O-0017"
"Q-O-0018","OWNED-US/O-9d547e9d","OWNED_PROOF","operator_paste","Readymerce sales calls — US","Transcription-Outgoing Call with +14372612571","NULL","NULL","transcript","Transcription-Outgoing Call with +14372612571.txt","O-9d547e9d","2026-09 (SAMPLE — file date)","2026-09-24","NULL","NULL","NULL","N","[R-OWNED]","RC-OWNED","VOC-OWNED-US","I need to talk to my husband about it","Yeah. I think I need to talk to my husband. Yeah. I need to talk to my husband about it.","NULL","NULL","NULL","0","PB-02","CP-02","CP-02|CP-07","NULL","NULL","NULL","NULL","NULL","NULL","call_market: US; employment: NULL; funds: NULL; household: husband (decision partner), a son she is picking up during the call","objection|tradeoff|almost_stopped","NULL","AW-4","Readymerce Etsy/Shopify package","seeker","defers the decision to her husband","VERBATIM_VOC","NULL","NULL","NULL","NULL","call_outcome: BOOKED-FOLLOWUP; lead_quality_marker: wants to talk to her husband before deciding; distracted picking up her son mid-call; merged_from: OWNED-US/Q-O-0018"
